Date,Open,High,Low,Close
3/9/2011,0.000000,0.010002,-0.584286,-0.317142
3/10/2011,0.000000,0.092857,-0.602860,-0.350003
3/11/2011,0.000000,0.998570,-0.047146,0.951427
3/14/2011,0.000000,0.471428,-0.267144,0.054287
3/15/2011,0.000000,0.820000,-0.285717,0.475712
3/16/2011,0.000000,0.142857,-2.248573,-1.712856
3/17/2011,0.000000,0.397141,-0.881428,-0.312858
3/18/2011,0.000000,0.152855,-1.018573,-0.922859
3/21/2011,0.000000,0.535713,-0.104286,0.472855
3/22/2011,0.000000,0.008572,-0.488571,-0.194282
3/23/2011,0.000000,0.134285,-0.475712,-0.012856
3/24/2011,0.000000,0.592858,-0.427139,0.445717
3/25/2011,0.000000,0.570000,-0.149998,0.495716
3/28/2011,0.000000,0.167141,-0.387142,-0.387142
3/29/2011,0.000000,0.471428,-0.228573,0.471428
3/30/2011,0.000000,0.034286,-0.457142,-0.287140
3/31/2011,0.000000,0.491428,-0.042859,0.307144
4/1/2011,0.000000,0.068569,-1.115715,-0.935715
4/4/2011,0.000000,0.041432,-0.844284,-0.445713
4/5/2011,0.000000,0.751427,-0.141430,0.271427
4/6/2011,0.000000,0.382855,-0.582859,-0.454288
4/7/2011,0.000000,0.332859,-0.295715,-0.002857
4/8/2011,0.000000,0.032856,-0.852859,-0.694286
4/11/2011,0.000000,0.230000,-0.577144,-0.465717
4/12/2011,0.000000,0.462857,-0.041427,0.272858
4/13/2011,0.000000,0.159999,-0.357144,0.158569
4/14/2011,0.000000,0.171429,-0.391430,-0.340000
4/15/2011,0.000000,0.048572,-0.928570,-0.834286
4/18/2011,0.000000,0.875718,-0.848568,0.821431
4/19/2011,0.000000,0.697144,-0.198570,0.680001
4/20/2011,0.000000,0.320000,-0.287144,-0.157143
4/21/2011,0.000000,0.018570,-0.925717,-0.614289
4/25/2011,0.000000,0.487140,-0.005715,0.381427
4/26/2011,0.000000,0.195713,-0.610000,-0.457142
4/27/2011,0.000000,0.015712,-0.734288,-0.298573
4/28/2011,0.000000,0.508572,-0.095714,0.079998
4/29/2011,0.000000,1.024284,-0.015717,0.478569
5/2/2011,0.000000,0.104286,-0.605713,-0.494285
5/3/2011,0.000000,0.271431,-0.338569,0.030003
5/4/2011,0.000000,0.510002,-0.197140,0.187145
5/5/2011,0.000000,0.364288,-0.335712,-0.235714
5/6/2011,0.000000,0.044285,-0.497143,-0.432857
5/9/2011,0.000000,0.191429,-0.190002,-0.037143
5/10/2011,0.000000,0.114288,-0.318569,0.080002
5/11/2011,0.000000,0.139999,-0.540001,-0.255715
5/12/2011,0.000000,0.142857,-0.549999,0.064285
5/13/2011,0.000000,0.084286,-0.758572,-0.737144
5/16/2011,0.000000,0.288574,-0.942856,-0.842857
5/17/2011,0.000000,0.591430,-0.181427,0.591430
5/18/2011,0.000000,0.654286,-0.067142,0.485714
5/19/2011,0.000000,0.047142,-0.487144,-0.221428
5/20/2011,0.000000,0.198570,-0.648571,-0.619999
5/23/2011,0.000000,0.858570,-0.078572,0.632854
5/24/2011,0.000000,0.057144,-0.594284,-0.472855
5/25/2011,0.000000,0.732857,-0.082859,0.478569
5/26/2011,0.000000,0.131428,-0.220001,-0.138573
5/27/2011,0.000000,0.404286,-0.069999,0.372856
5/31/2011,0.000000,0.961426,-0.014286,0.961426
6/1/2011,0.000000,0.465717,-0.602856,-0.480000
6/2/2011,0.000000,0.211430,-0.314285,-0.057144
6/3/2011,0.000000,0.307144,-0.167145,0.037144
6/6/2011,0.000000,0.192856,-1.127143,-1.094287
6/7/2011,0.000000,0.007141,-0.895713,-0.875717
6/8/2011,0.000000,0.431427,-0.161430,0.065712
6/9/2011,0.000000,0.059998,-0.357143,-0.251430
6/10/2011,0.000000,0.158573,-0.720001,-0.664284
6/13/2011,0.000000,0.158569,-0.304287,-0.085716
6/14/2011,0.000000,0.464286,-0.098572,0.348571
6/15/2011,0.000000,0.078572,-0.695713,-0.428573
6/16/2011,0.000000,0.254284,-1.224285,-0.248574
6/17/2011,0.000000,0.037140,-1.375717,-1.247146
6/20/2011,0.000000,0.048572,-0.980000,-0.291428
6/21/2011,0.000000,1.302856,-0.211430,1.231426
6/22/2011,0.000000,0.534287,-0.397140,-0.364284
6/23/2011,0.000000,1.821426,-0.117146,1.755714
6/24/2011,0.000000,0.254287,-0.897141,-0.717141
6/27/2011,0.000000,0.901428,-0.048573,0.635711
6/28/2011,0.000000,0.435710,-0.030003,0.229999
6/29/2011,0.000000,0.047142,-0.594284,-0.285713
6/30/2011,0.000000,0.204285,-0.265712,0.138573
7/1/2011,0.000000,1.078571,-0.250000,1.044285
7/5/2011,0.000000,0.975716,-0.071430,0.918571
7/6/2011,0.000000,0.735714,-0.319999,0.401429
7/7/2011,0.000000,0.475716,-0.095711,0.361431
7/8/2011,0.000000,0.951428,-0.162857,0.910000
7/11/2011,0.000000,0.489998,-0.502857,-0.334286
7/12/2011,0.000000,0.592857,-0.701428,0.031429
7/13/2011,0.000000,0.238571,-0.278569,-0.044285
7/14/2011,0.000000,0.085716,-0.667141,-0.462856
7/15/2011,0.000000,0.547142,-0.285714,0.535713
7/18/2011,0.000000,1.317142,-0.021427,1.195717
7/19/2011,0.000000,0.092857,-0.668571,-0.164288
7/20/2011,0.000000,0.021431,-1.445713,-1.317143
7/21/2011,0.000000,0.444286,-0.435715,0.048573
7/22/2011,0.000000,0.961430,-0.081428,0.711430
7/25/2011,0.000000,1.378571,-0.104286,1.164284
7/26/2011,0.000000,0.642856,-0.045716,0.487144
7/27/2011,0.000000,0.292858,-1.205715,-1.142856
7/28/2011,0.000000,0.767143,-0.498569,0.028572
7/29/2011,0.000000,1.072857,-0.520001,0.405712
8/1/2011,0.000000,0.245716,-0.772858,-0.147144
8/2/2011,0.000000,0.035713,-1.328571,-1.248573
8/3/2011,0.000000,0.367142,-1.248573,0.227143
8/4/2011,0.000000,0.272858,-1.722858,-1.720001
8/5/2011,0.000000,0.437141,-2.552857,-0.974285
8/8/2011,0.000000,0.868572,-1.238571,-1.211426
8/9/2011,0.000000,1.901428,-0.899998,1.815715
8/10/2011,0.000000,0.500000,-1.235714,-1.065712
8/11/2011,0.000000,0.704288,-0.828571,0.454288
8/12/2011,0.000000,0.224289,-0.548568,-0.154285
8/15/2011,0.000000,0.762859,-0.220001,0.540001
8/16/2011,0.000000,0.264286,-0.779999,-0.148571
8/17/2011,0.000000,0.315712,-0.615715,-0.267143
8/18/2011,0.000000,0.258572,-1.352855,-0.684284
8/19/2011,0.000000,0.689999,-0.881428,-0.877144
8/22/2011,0.000000,0.052856,-1.345715,-1.152859
8/23/2011,0.000000,1.905716,-0.471428,1.900001
8/24/2011,0.000000,0.784286,-0.410000,0.387146
8/25/2011,0.000000,1.481430,-0.011428,1.234288
8/26/2011,0.000000,1.804287,-0.052856,1.772858
8/29/2011,0.000000,0.474285,-0.025715,0.255714
8/30/2011,0.000000,0.512855,-0.291432,0.248569
8/31/2011,0.000000,0.215714,-1.244285,-0.819999
9/1/2011,0.000000,0.217144,-0.728569,-0.684284
9/2/2011,0.000000,0.465714,-0.415714,-0.098571
9/6/2011,0.000000,1.851429,-0.127144,1.767143
9/7/2011,0.000000,0.005710,-0.508572,-0.232861
9/8/2011,0.000000,0.887142,-0.012856,0.248573
9/9/2011,0.000000,0.295716,-1.272854,-0.921428
9/12/2011,0.000000,1.125717,-0.157142,0.991429
9/13/2011,0.000000,0.581428,-0.269997,0.354286
9/14/2011,0.000000,0.741429,-0.180000,0.325715
9/15/2011,0.000000,0.318573,-0.218570,0.218571
9/16/2011,0.000000,0.708573,-0.072856,0.708573
9/19/2011,0.000000,2.318569,-0.257145,2.090000
9/20/2011,0.000000,1.087143,-0.580002,-0.257145
9/21/2011,0.000000,0.278572,-1.091427,-1.071426
9/22/2011,0.000000,1.255714,-0.618572,0.112858
9/23/2011,0.000000,0.922855,-0.061429,0.574283
9/26/2011,0.000000,0.588574,-1.222854,0.472859
9/27/2011,0.000000,0.074288,-1.524284,-1.352855
9/28/2011,0.000000,0.507145,-0.525711,-0.454284
9/29/2011,0.000000,0.041431,-2.244286,-1.621426
9/30/2011,0.000000,0.252858,-0.848571,-0.828571
10/3/2011,0.000000,0.324287,-1.028569,-0.824284
10/4/2011,0.000000,1.032860,-2.904285,-0.295711
10/5/2011,0.000000,1.708568,-1.080002,1.484283
10/6/2011,0.000000,1.635712,-0.218574,0.577141
10/7/2011,0.000000,0.279998,-1.041428,-0.854287
10/10/2011,0.000000,1.388569,-0.125717,1.388569
10/11/2011,0.000000,1.515712,-0.152859,1.102855
10/12/2011,0.000000,0.272858,-1.028572,-0.735714
10/13/2011,0.000000,0.492855,-0.304287,0.492855
10/14/2011,0.000000,0.738571,-0.222855,0.738571
10/17/2011,0.000000,0.708569,-0.828575,-0.250000
10/18/2011,0.000000,0.435714,-0.824284,0.068573
10/19/2011,0.000000,1.010003,-0.507141,-0.389999
10/20/2011,0.000000,0.049999,-0.827141,-0.669999
10/21/2011,0.000000,0.148571,-1.049999,-0.747142
10/24/2011,0.000000,1.474289,-0.111427,1.370003
10/25/2011,0.000000,0.217144,-1.092857,-1.037140
10/26/2011,0.000000,0.112854,-1.229999,-0.165714
10/27/2011,0.000000,0.205712,-0.810001,-0.409999
10/28/2011,0.000000,0.478569,-0.070003,0.278568
10/31/2011,0.000000,0.987145,-0.195713,0.337143
11/1/2011,0.000000,0.298572,-0.598572,-0.128571
11/2/2011,0.000000,0.049999,-0.711430,-0.382858
11/3/2011,0.000000,0.618573,-0.529998,0.571431
11/4/2011,0.000000,0.201427,-0.410000,-0.255715
11/7/2011,0.000000,0.012856,-0.540001,-0.025715
11/8/2011,0.000000,0.827141,-0.092857,0.574284
11/9/2011,0.000000,0.560001,-0.391426,-0.241428
11/10/2011,0.000000,0.025715,-2.125714,-1.687142
11/11/2011,0.000000,0.298572,-0.907143,-0.284287
11/14/2011,0.000000,0.247143,-0.759998,-0.608570
11/15/2011,0.000000,1.242855,-0.192860,1.147140
11/16/2011,0.000000,0.270001,-0.704284,-0.639999
11/17/2011,0.000000,0.085713,-1.211429,-0.938572
11/18/2011,0.000000,0.152858,-0.577141,-0.568569
11/21/2011,0.000000,0.182853,-0.641430,-0.198574
11/22/2011,0.000000,0.987145,-0.011429,0.784287
11/23/2011,0.000000,0.190002,-1.089997,-1.074284
11/25/2011,0.000000,0.389999,-0.728569,-0.692856
11/28/2011,0.000000,0.624286,-0.288571,0.538574
11/29/2011,0.000000,0.427143,-0.805714,-0.377144
11/30/2011,0.000000,0.141426,-0.427143,0.129997
12/1/2011,0.000000,0.922859,-0.255714,0.770000
12/2/2011,0.000000,0.542858,-0.178570,-0.018570
12/5/2011,0.000000,0.417145,-0.442856,-0.068569
12/6/2011,0.000000,0.302856,-0.447144,-0.222859
12/7/2011,0.000000,0.144287,-0.452858,-0.119999
12/8/2011,0.000000,0.578571,-0.174286,-0.112858
12/9/2011,0.000000,0.169999,-0.260002,0.110001
12/12/2011,0.000000,0.317142,-0.318570,0.022857
12/13/2011,0.000000,0.342857,-0.842858,-0.598572
12/14/2011,0.000000,0.097141,-1.288574,-0.930000
12/15/2011,0.000000,0.058571,-0.717144,-0.627144
12/16/2011,0.000000,0.541428,-0.112858,0.094284
12/19/2011,0.000000,0.340000,-0.284287,-0.037144
12/20/2011,0.000000,1.191425,-0.071430,1.169998
12/21/2011,0.000000,0.087143,-0.668571,-0.034283
12/22/2011,0.000000,0.304283,-0.128575,0.221428
12/23/2011,0.000000,0.557144,-0.028572,0.520000
12/27/2011,0.000000,0.855717,-0.011425,0.490002
12/28/2011,0.000000,0.194286,-0.792858,-0.607144
12/29/2011,0.000000,0.321430,-0.412857,0.245716
12/30/2011,0.000000,0.395714,-0.002857,0.212856
1/3/2012,0.000000,0.442856,-0.057144,0.261429
1/4/2012,0.000000,0.668572,-0.102859,0.491429
1/5/2012,0.000000,0.514286,-0.325714,0.439999
1/6/2012,0.000000,0.425713,-0.078571,0.375713
1/9/2012,0.000000,0.321430,-0.592857,-0.538570
1/10/2012,0.000000,0.012859,-0.629997,-0.381428
1/11/2012,0.000000,0.024285,-0.481430,-0.018573
1/12/2012,0.000000,0.088574,-0.504284,-0.127144
1/13/2012,0.000000,0.107143,-0.148571,0.015716
1/17/2012,0.000000,0.255715,-0.177143,0.071431
1/18/2012,0.000000,0.358570,-0.094284,0.307144
1/19/2012,0.000000,0.174286,-0.520001,-0.342858
1/20/2012,0.000000,0.001430,-1.105713,-1.027142
1/23/2012,0.000000,0.825714,-0.052857,0.677143
1/24/2012,0.000000,0.000000,-0.792858,-0.670002
1/25/2012,0.000000,0.001427,-1.529999,-1.111427
1/26/2012,0.000000,0.061424,-0.745716,-0.532860
1/27/2012,0.000000,0.591431,-0.081428,0.420002
1/30/2012,0.000000,1.170002,-0.045711,1.042859
1/31/2012,0.000000,0.378578,-0.359993,0.127144
2/1/2012,0.000000,0.082856,-0.408569,-0.317146
2/2/2012,0.000000,0.181427,-0.274285,-0.111428
2/3/2012,0.000000,0.385712,-0.248573,0.339996
2/6/2012,0.000000,0.942856,-0.025711,0.798568
2/7/2012,0.000000,0.642853,-0.095719,0.511429
2/8/2012,0.000000,0.898567,-0.114289,0.882858
2/9/2012,0.000000,2.284287,-0.028572,1.772858
2/10/2012,0.000000,0.951424,-0.344292,0.351425
2/13/2012,0.000000,0.614289,-0.348571,0.438576
2/14/2012,0.000000,0.700005,-0.379997,0.685715
2/15/2012,0.000000,1.718574,-2.481431,-2.370003
2/16/2012,0.000000,1.912857,-0.695717,1.529999
2/17/2012,0.000000,0.665718,-0.401428,-0.141426
2/21/2012,0.000000,1.138573,-0.394287,1.138573
2/22/2012,0.000000,0.344284,-0.572853,-0.005714
2/23/2012,0.000000,0.392861,-0.797142,0.187142
2/24/2012,0.000000,0.461426,-0.147140,0.391426
2/27/2012,0.000000,1.027145,-0.718567,0.635719
2/28/2012,0.000000,1.064285,-0.301430,1.064285
2/29/2012,0.000000,0.864288,-0.837143,0.125717
3/1/2012,0.000000,0.005714,-1.342858,-0.528573
3/2/2012,0.000000,0.365715,-0.245720,0.134285
3/5/2012,0.000000,0.294281,-2.774285,-1.751427
3/6/2012,0.000000,1.432861,-1.062859,0.942856
3/7/2012,0.000000,0.139999,-1.928574,-0.872856
3/8/2012,0.000000,1.185715,-0.367142,1.042854
3/9/2012,0.000000,0.504287,-0.157143,0.137146
3/12/2012,0.000000,0.431427,-0.282853,0.431427
3/13/2012,0.000000,1.519996,-0.255715,1.508568
3/14/2012,0.000000,2.381424,-0.378578,1.647141
3/15/2012,0.000000,0.057145,-3.008567,-2.007141
3/16/2012,0.000000,0.640000,-0.959999,0.121430
3/19/2012,0.000000,0.485710,-1.331428,0.389999
3/20/2012,0.000000,1.055710,-1.147140,0.921425
3/21/2012,0.000000,0.987144,-0.189995,-0.034287
3/22/2012,0.000000,0.959999,-0.321427,0.222862
3/23/2012,0.000000,0.187142,-0.870002,-0.634284
3/26/2012,0.000000,1.051430,-0.647148,1.027138
3/27/2012,0.000000,1.442856,-0.017143,1.185715
3/28/2012,0.000000,0.438576,-1.152855,-0.108566
3/29/2012,0.000000,0.540001,-0.792854,-0.417145
3/30/2012,0.000000,0.255715,-1.547142,-1.317138
4/2/2012,0.000000,2.419998,-0.207146,2.400001
4/3/2012,0.000000,0.701424,-0.684288,0.288567
4/4/2012,0.000000,0.215713,-1.049996,-0.005715
4/5/2012,0.000000,1.097145,-0.511429,0.957138
4/9/2012,0.000000,1.958572,-0.118569,1.442855
4/10/2012,0.000000,0.581429,-1.989997,-1.641426
4/11/2012,0.000000,0.095718,-1.837143,-1.428566
4/12/2012,0.000000,0.904289,-0.642853,-0.318573
4/13/2012,0.000000,0.084290,-2.942855,-2.697143
4/16/2012,0.000000,0.031426,-4.544288,-4.275711
4/17/2012,0.000000,4.437149,-1.004280,4.394287
4/18/2012,0.000000,0.932854,-1.572861,-0.768570
4/19/2012,0.000000,0.644287,-2.242859,-1.825714
4/20/2012,0.000000,0.462860,-2.994286,-2.628571
4/23/2012,0.000000,0.865715,-1.998574,0.155708
4/24/2012,0.000000,0.725716,-1.087143,-0.332855
4/25/2012,0.000000,0.337143,-1.377144,-0.805710
4/26/2012,0.000000,0.060006,-1.734283,-0.938568
4/27/2012,0.000000,0.158577,-0.652855,-0.295708
4/30/2012,0.000000,0.085716,-2.114289,-1.974289
5/1/2012,0.000000,1.694283,-0.524284,-0.395714
5/2/2012,0.000000,1.022858,-0.197143,0.820000
5/3/2012,0.000000,0.128578,-1.457138,-1.239998
5/4/2012,0.000000,0.182854,-1.701431,-1.690002
5/7/2012,0.000000,1.610000,-0.038574,1.139999
5/8/2012,0.000000,0.274292,-1.549995,-0.199997
5/9/2012,0.000000,1.468575,-0.407143,0.782860
5/10/2012,0.000000,0.185715,-0.877144,-0.580002
5/11/2012,0.000000,1.352859,-0.092858,0.244285
5/14/2012,0.000000,0.705719,-0.709999,-0.621430
5/15/2012,0.000000,0.252853,-1.385720,-1.182862
5/16/2012,0.000000,0.405715,-1.858574,-1.138573
5/17/2012,0.000000,0.312859,-2.169998,-2.169998
5/18/2012,0.000000,1.349998,-1.682854,-0.511429
5/21/2012,0.000000,3.862861,-0.064286,3.825714
5/22/2012,0.000000,0.618569,-2.424286,-1.797142
5/23/2012,0.000000,2.185715,-0.610000,1.865708
5/24/2012,0.000000,0.089997,-2.091430,-1.507141
5/25/2012,0.000000,0.180000,-0.874291,-0.328575
5/29/2012,0.000000,0.442856,-0.798576,0.195709
5/30/2012,0.000000,1.541428,-0.377144,1.424286
5/31/2012,0.000000,0.108566,-1.325714,-0.430000
6/1/2012,0.000000,0.498573,-1.234284,-1.167145
6/4/2012,0.000000,0.857139,-1.857147,0.398567
6/5/2012,0.000000,0.742859,-0.419998,0.222862
6/6/2012,0.000000,0.868568,-0.324288,0.527145
6/7/2012,0.000000,0.004288,-0.970001,-0.795715
6/8/2012,0.000000,1.282859,-0.371430,1.245712
6/11/2012,0.000000,0.111427,-2.441429,-2.364288
6/12/2012,0.000000,0.308571,-1.108566,0.242859
6/13/2012,0.000000,0.565712,-0.591430,-0.337143
6/14/2012,0.000000,0.322861,-0.568573,0.041428
6/15/2012,0.000000,0.517144,-0.207138,0.447144
6/18/2012,0.000000,2.418571,-0.084282,2.117142
6/19/2012,0.000000,0.942856,-0.042854,0.572861
6/20/2012,0.000000,0.148575,-1.058571,-0.352860
6/21/2012,0.000000,0.397140,-1.142853,-1.110001
6/22/2012,0.000000,0.449997,-0.517143,0.437142
6/25/2012,0.000000,0.357147,-0.989998,-0.932854
6/26/2012,0.000000,0.451432,-0.571426,0.100007
6/27/2012,0.000000,0.248566,-0.440002,-0.071434
6/28/2012,0.000000,0.332855,-0.865715,-0.374291
6/29/2012,0.000000,0.857148,-0.535713,0.857148
7/2/2012,0.000000,1.248565,-0.161431,1.112854
7/3/2012,0.000000,0.731430,-0.125717,0.647140
7/5/2012,0.000000,1.968567,-0.130005,1.339996
7/6/2012,0.000000,0.192856,-0.787140,-0.172859
7/9/2012,0.000000,1.228569,-0.169998,1.227142
7/10/2012,0.000000,0.271431,-1.808570,-1.394279
7/11/2012,0.000000,0.220001,-1.271424,-0.241425
7/12/2012,0.000000,0.461426,-1.080002,-0.191429
7/13/2012,0.000000,0.605720,-0.421425,0.288574
7/16/2012,0.000000,0.928566,-0.014290,0.255714
7/17/2012,0.000000,0.101426,-1.091430,-0.550003
7/18/2012,0.000000,0.250000,-0.432861,-0.047142
7/19/2012,0.000000,0.581429,-0.754288,0.434288
7/20/2012,0.000000,0.201431,-1.332855,-1.247139
7/23/2012,0.000000,1.642860,-0.955712,1.347145
7/24/2012,0.000000,0.328575,-1.267143,-0.922859
7/25/2012,0.000000,0.905716,-0.637138,0.072861
7/26/2012,0.000000,0.091423,-1.342858,-0.697144
7/27/2012,0.000000,1.545715,-0.488571,1.449997
7/30/2012,0.000000,1.217140,-0.442856,0.587143
7/31/2012,0.000000,1.209999,-0.072854,1.075714
8/1/2012,0.000000,0.070000,-1.844284,-1.300003
8/2/2012,0.000000,1.121429,-0.370003,0.707138
8/3/2012,0.000000,0.621430,-0.295715,0.295716
8/6/2012,0.000000,1.082855,-0.290001,0.751427
8/7/2012,0.000000,0.318573,-0.675712,-0.265709
8/8/2012,0.000000,0.641434,-0.327140,0.067147
8/9/2012,0.000000,0.554291,-0.007141,0.411431
8/10/2012,0.000000,0.435715,-0.001434,0.427139
8/13/2012,0.000000,0.944283,-0.020004,0.944283
8/14/2012,0.000000,0.962860,-0.237144,-0.025711
8/15/2012,0.000000,0.385711,-0.507141,-0.067147
8/16/2012,0.000000,0.792855,-0.101433,0.732857
8/17/2012,0.000000,1.169998,-0.170006,1.158569
8/20/2012,0.000000,2.162857,-0.015717,2.162857
8/21/2012,0.000000,0.580001,-2.927140,-2.108574
8/22/2012,0.000000,2.082855,-0.901428,2.064285
8/23/2012,0.000000,0.541428,-0.708572,-0.497139
8/24/2012,0.000000,1.424285,-0.565712,0.529998
8/27/2012,0.000000,0.125717,-0.921425,-0.615715
8/28/2012,0.000000,0.160003,-0.615715,-0.025711
8/29/2012,0.000000,0.345711,-0.378571,-0.254288
8/30/2012,0.000000,0.129998,-1.112861,-0.967147
8/31/2012,0.000000,0.192856,-1.428566,-0.287140
9/4/2012,0.000000,1.339996,-0.180000,1.315712
9/5/2012,0.000000,0.111427,-0.852859,-0.762855
9/6/2012,0.000000,0.731430,-0.338570,0.442856
9/7/2012,0.000000,0.632859,-0.325714,0.341423
9/10/2012,0.000000,0.405708,-2.621430,-2.530007
9/11/2012,0.000000,0.712852,-1.230004,-0.645714
9/12/2012,0.000000,0.435715,-1.549995,0.420006
9/13/2012,0.000000,1.161431,-0.371429,0.801430
9/14/2012,0.000000,1.002861,-0.295715,0.188576
9/17/2012,0.000000,0.064285,-0.677140,0.061432
9/18/2012,0.000000,0.349998,-0.494286,0.290001
9/19/2012,0.000000,0.532860,-0.098572,0.262863
9/20/2012,0.000000,0.128571,-0.791427,-0.065712
9/21/2012,0.000000,0.380005,-0.435715,-0.331428
9/24/2012,0.000000,1.180000,-0.551430,0.561432
9/25/2012,0.000000,0.645714,-2.180001,-2.102860
9/26/2012,0.000000,0.564286,-1.077140,-0.508575
9/27/2012,0.000000,2.554283,-0.562859,2.432854
9/28/2012,0.000000,0.337143,-1.714287,-1.664284
10/1/2012,0.000000,0.798577,-2.094284,-1.681427
10/2/2012,0.000000,0.648567,-1.594292,-0.071434
10/3/2012,0.000000,1.000000,-0.318573,0.941422
10/4/2012,0.000000,0.428566,-0.814285,-0.635719
10/5/2012,0.000000,0.114288,-1.988571,-1.801430
10/8/2012,0.000000,0.097138,-1.538574,-1.244285
10/9/2012,0.000000,0.262855,-2.157143,-0.400002
10/10/2012,0.000000,0.748573,-0.391426,0.167145
10/11/2012,0.000000,0.100006,-2.628571,-2.628571
10/12/2012,0.000000,0.831429,-0.608566,0.021431
10/15/2012,0.000000,0.397141,-1.214287,0.344284
10/16/2012,0.000000,2.132859,-0.624283,2.059998
10/17/2012,0.000000,0.559997,-0.695717,-0.608574
10/18/2012,0.000000,0.352852,-1.370003,-0.992859
10/19/2012,0.000000,0.102851,-3.061432,-3.029999
10/22/2012,0.000000,3.279999,-0.237144,3.087143
10/23/2012,0.000000,0.414284,-2.757148,-2.520004
10/24/2012,0.000000,0.729996,-1.542862,-0.658577
10/25/2012,0.000000,0.285714,-2.064285,-1.494285
10/26/2012,0.000000,0.652855,-2.632858,-0.775719
10/31/2012,0.000000,1.011429,-1.025711,0.062858
11/1/2012,0.000000,0.682861,-0.578567,-0.239998
11/2/2012,0.000000,0.151428,-3.020004,-2.727142
11/5/2012,0.000000,0.607139,-0.845719,0.157142
11/6/2012,0.000000,0.072853,-1.448570,-1.054291
11/7/2012,0.000000,0.099999,-2.584282,-2.262855
11/8/2012,0.000000,0.228577,-3.619995,-3.268570
11/9/2012,0.000000,2.065712,-0.957146,0.948570
11/12/2012,0.000000,0.050003,-2.214287,-1.617142
11/13/2012,0.000000,1.652855,-0.364288,0.570000
11/14/2012,0.000000,0.278572,-1.331429,-1.231430
11/15/2012,0.000000,0.281425,-2.129997,-1.701431
11/16/2012,0.000000,0.685715,-2.778572,0.354286
11/19/2012,0.000000,3.827140,-0.118569,3.574287
11/20/2012,0.000000,0.005715,-2.475715,-1.571434
11/21/2012,0.000000,0.445716,-1.092858,-0.364281
11/23/2012,0.000000,0.690003,-0.652855,0.618576
11/26/2012,0.000000,2.014282,-0.312859,1.947144
11/27/2012,0.000000,0.124283,-1.349999,-0.681427
11/28/2012,0.000000,1.218575,-0.715713,0.810005
11/29/2012,0.000000,0.575714,-0.710006,-0.122863
11/30/2012,0.000000,0.230003,-0.587143,-0.215714
12/3/2012,0.000000,0.134285,-1.164284,-1.065712
12/4/2012,0.000000,0.000000,-1.381431,-0.850006
12/5/2012,0.000000,0.048568,-4.305718,-4.302857
12/6/2012,0.000000,3.481430,-1.472863,2.614280
12/7/2012,0.000000,0.257141,-3.342857,-2.878570
12/10/2012,0.000000,1.930000,-0.488571,0.688568
12/11/2012,0.000000,1.398567,-0.342858,0.231430
12/12/2012,0.000000,0.032860,-1.642852,-1.252853
12/13/2012,0.000000,0.927146,-0.764283,-0.208573
12/14/2012,0.000000,0.482857,-1.309997,-0.708572
12/17/2012,0.000000,1.581428,-1.099999,1.414283
12/18/2012,0.000000,1.414284,-0.678574,1.271431
12/19/2012,0.000000,0.318573,-0.852860,-0.737145
12/20/2012,0.000000,0.028572,-1.588570,-1.181427
12/21/2012,0.000000,1.028572,-0.318573,0.980003
12/24/2012,0.000000,0.557144,-0.234291,-0.025718
12/26/2012,0.000000,0.065712,-1.125717,-0.857147
12/27/2012,0.000000,0.387146,-1.268570,0.217148
12/28/2012,0.000000,0.598572,-0.310005,-0.100006
12/31/2012,0.000000,3.552864,-0.218567,3.091430
1/2/2013,0.000000,0.168571,-1.741425,-0.684288
1/3/2013,0.000000,0.255714,-0.982857,-0.825714
1/4/2013,0.000000,0.237145,-1.591431,-1.424286
1/7/2013,0.000000,1.042862,-0.971428,0.271431
1/8/2013,0.000000,0.382858,-1.137138,-0.557136
1/9/2013,0.000000,0.358567,-0.930000,-0.771431
1/10/2013,0.000000,0.024284,-1.861427,-0.720001
1/11/2013,0.000000,0.617141,-0.282860,-0.099999
1/14/2013,0.000000,0.688568,-0.595718,-0.132858
1/15/2013,0.000000,0.098571,-2.131432,-1.768570
1/16/2013,0.000000,2.114288,-0.305717,1.635712
1/17/2013,0.000000,0.062859,-1.182853,-1.089996
1/18/2013,0.000000,0.528572,-0.302856,0.211434
1/22/2013,0.000000,0.474281,-1.132858,0.029999
1/23/2013,0.000000,0.882859,-0.577140,0.742859
1/24/2013,0.000000,0.818573,-1.392861,-1.357147
1/25/2013,0.000000,0.648568,-2.384288,-1.687145
1/28/2013,0.000000,2.197144,-0.281429,1.714287
1/29/2013,0.000000,0.242859,-0.911430,-0.032860
1/30/2013,0.000000,0.800003,-0.357139,-0.024284
1/31/2013,0.000000,0.328567,-0.285713,-0.212860
2/1/2013,0.000000,0.052856,-1.537140,-0.784287
2/4/2013,0.000000,0.290001,-1.701427,-1.655712
2/5/2013,0.000000,2.241424,-0.261429,1.970001
2/6/2013,0.000000,1.432861,-0.555710,0.125717
2/7/2013,0.000000,0.964286,-1.304291,0.709999
2/8/2013,0.000000,0.687141,-0.821427,0.139999
2/11/2013,0.000000,1.205719,-0.464286,0.490006
2/12/2013,0.000000,0.410003,-1.681427,-1.658570
2/13/2013,0.000000,0.918571,-0.570000,-0.028572
2/14/2013,0.000000,1.017143,-0.071427,0.295715
2/15/2013,0.000000,0.187149,-1.275711,-1.241425
2/19/2013,0.000000,0.232857,-1.035713,-0.158569
