Date,Open,High,Low,Close,Open_diff
5/11/2011,1.000000,1.002808,0.989170,0.994871,0.998770
5/12/2011,1.000000,1.002889,0.988877,1.001300,0.996803
5/13/2011,1.000000,1.001707,0.984638,0.985072,0.997374
5/16/2011,1.000000,1.005955,0.980542,0.982606,0.996182
5/17/2011,1.000000,1.012470,0.996175,1.012470,0.996100
5/18/2011,1.000000,1.013612,0.998603,1.010105,1.000982
5/19/2011,1.000000,1.000965,0.990032,0.995469,1.006503
5/20/2011,1.000000,1.004094,0.986630,0.987219,0.997151
5/23/2011,1.000000,1.018214,0.998333,1.013425,0.984339
5/24/2011,1.000000,1.001192,0.987601,0.990134,1.003289
5/25/2011,1.000000,1.015386,0.998260,1.010047,1.003733
5/26/2011,1.000000,1.002738,0.995416,0.997113,0.997595
5/27/2011,1.000000,1.008453,0.998536,1.007796,0.999403
5/31/2011,1.000000,1.019730,0.999707,1.019730,1.010936
6/1/2011,1.000000,1.009345,0.987904,0.990369,1.002990
6/2/2011,1.000000,1.004271,0.993651,0.998846,1.002865
6/3/2011,1.000000,1.006265,0.996591,1.000758,0.991563
6/6/2011,1.000000,1.003905,0.977177,0.977842,1.006580
6/7/2011,1.000000,1.000148,0.981459,0.981873,1.000385
6/8/2011,1.000000,1.009102,0.996594,1.001386,0.999217
6/9/2011,1.000000,1.001260,0.992498,0.994719,1.003040
6/10/2011,1.000000,1.003358,0.984753,0.985933,0.997164
6/13/2011,1.000000,1.003392,0.993490,0.998166,1.003989
6/14/2011,1.000000,1.009848,0.997909,1.007394,1.010410
6/15/2011,1.000000,1.001668,0.985231,0.990902,0.991908
6/16/2011,1.000000,1.005445,0.973784,0.994677,1.000459
6/17/2011,1.000000,1.000790,0.970729,0.973464,1.011779
6/20/2011,1.000000,1.001071,0.978384,0.993572,0.990945
6/21/2011,1.000000,1.028799,0.995326,1.027220,1.004313
6/22/2011,1.000000,1.011502,0.991450,0.992158,0.999570
6/23/2011,1.000000,1.039976,0.997429,1.038534,0.988624
6/24/2011,1.000000,1.005372,0.981048,0.984851,1.000423
6/27/2011,1.000000,1.019262,0.998962,1.013584,1.003800
6/28/2011,1.000000,1.009141,0.999371,1.004825,1.004849
6/29/2011,1.000000,1.000982,0.987621,0.994048,1.002327
6/30/2011,1.000000,1.004272,0.994443,1.002898,1.001976
7/1/2011,1.000000,1.022474,0.994791,1.021759,1.000834
7/5/2011,1.000000,1.019913,0.998542,1.018746,0.999243
7/6/2011,1.000000,1.014759,0.993581,1.008053,0.998626
7/7/2011,1.000000,1.009389,0.998111,1.007133,1.008273
7/8/2011,1.000000,1.018849,0.996774,1.018028,0.989194
7/11/2011,1.000000,1.009626,0.990122,0.993433,0.990631
7/12/2011,1.000000,1.011739,0.986112,1.000622,0.998672
7/13/2011,1.000000,1.004661,0.994558,0.999135,1.012947
7/14/2011,1.000000,1.001662,0.987064,0.991025,1.008351
7/15/2011,1.000000,1.010604,0.994462,1.010383,1.009503
7/18/2011,1.000000,1.025231,0.999590,1.022905,1.001398
7/19/2011,1.000000,1.001720,0.987619,0.996958,1.011236
7/20/2011,1.000000,1.000379,0.974452,0.976724,1.051134
7/21/2011,1.000000,1.008037,0.992118,1.000879,1.000129
7/22/2011,1.000000,1.017331,0.998532,1.012825,1.002659
7/25/2011,1.000000,1.024721,0.998130,1.020879,0.992499
7/26/2011,1.000000,1.011250,0.999200,1.008525,1.003764
7/27/2011,1.000000,1.005117,0.978931,0.980029,0.993010
7/28/2011,1.000000,1.013712,0.991088,1.000511,0.997529
7/29/2011,1.000000,1.019374,0.990610,1.007326,0.989332
8/1/2011,1.000000,1.004324,0.986400,0.997411,1.018695
8/2/2011,1.000000,1.000629,0.976613,0.978021,1.002268
8/3/2011,1.000000,1.006573,0.977646,1.004067,1.005323
8/4/2011,1.000000,1.004905,0.969030,0.969081,0.991950
8/5/2011,1.000000,1.008043,0.953028,0.982073,1.008135
8/8/2011,1.000000,1.016810,0.976029,0.976555,0.968069
8/9/2011,1.000000,1.036839,0.982563,1.035179,1.022904
8/10/2011,1.000000,1.009430,0.976694,0.979900,0.992353
8/11/2011,1.000000,1.013306,0.984346,1.008583,1.018780
8/12/2011,1.000000,1.004153,0.989843,0.997143,1.011694
8/15/2011,1.000000,1.014066,0.995943,1.009957,1.007003
8/16/2011,1.000000,1.004849,0.985689,0.997274,0.995071
8/17/2011,1.000000,1.005781,0.988726,0.995109,1.004810
8/18/2011,1.000000,1.004881,0.974463,0.987083,0.974766
8/19/2011,1.000000,1.013336,0.982964,0.983047,0.989400
8/22/2011,1.000000,1.001015,0.974157,0.977861,1.023818
8/23/2011,1.000000,1.037025,0.990841,1.036914,1.010829
8/24/2011,1.000000,1.014700,0.992315,1.007256,0.999652
8/25/2011,1.000000,1.028405,0.999781,1.023666,0.970493
8/26/2011,1.000000,1.034028,0.999003,1.033435,0.993177
8/29/2011,1.000000,1.008553,0.999536,1.004611,1.011992
8/30/2011,1.000000,1.009247,0.994746,1.004482,0.995589
8/31/2011,1.000000,1.003866,0.977699,0.985304,1.001487
9/1/2011,1.000000,1.003940,0.986781,0.987585,1.002573
9/2/2011,1.000000,1.008699,0.992235,0.998159,0.983492
9/6/2011,1.000000,1.035278,0.997577,1.033672,0.982141
9/7/2011,1.000000,1.000104,0.990767,0.995772,1.015326
9/8/2011,1.000000,1.016240,0.999765,1.004550,0.996015
9/9/2011,1.000000,1.005392,0.976793,0.983200,0.999453
9/12/2011,1.000000,1.021126,0.997051,1.018606,0.988132
9/13/2011,1.000000,1.010651,0.995054,1.006490,1.005790
9/14/2011,1.000000,1.013410,0.996744,1.005891,1.006240
9/15/2011,1.000000,1.005697,0.996091,1.003909,1.005471
9/16/2011,1.000000,1.012540,0.998711,1.012540,1.006566
9/19/2011,1.000000,1.040882,0.995466,1.036851,0.991261
9/20/2011,1.000000,1.018326,0.990223,0.995665,1.008794
9/21/2011,1.000000,1.004647,0.981794,0.982128,1.014972
9/22/2011,1.000000,1.021919,0.989203,1.001970,0.973043
9/23/2011,1.000000,1.016139,0.998926,1.010043,0.996167
9/26/2011,1.000000,1.010304,0.978593,1.008278,0.989018
9/27/2011,1.000000,1.001272,0.973895,0.976831,1.013791
9/28/2011,1.000000,1.008871,0.990804,0.992054,1.002329
9/29/2011,1.000000,1.000722,0.960913,0.971761,1.012367
9/30/2011,1.000000,1.004572,0.984656,0.985018,0.991167
10/3/2011,1.000000,1.005968,0.981071,0.984831,0.997509
10/4/2011,1.000000,1.019302,0.945724,0.994474,0.999920
10/5/2011,1.000000,1.032512,0.979449,1.028244,0.987544
10/6/2011,1.000000,1.030670,0.995902,1.010821,0.986993
10/7/2011,1.000000,1.005216,0.980600,0.984086,0.995787
10/10/2011,1.000000,1.025640,0.997679,1.025640,1.025122
10/11/2011,1.000000,1.027027,0.997274,1.019665,1.009671
10/12/2011,1.000000,1.004689,0.982324,0.987357,1.017612
10/13/2011,1.000000,1.008519,0.994740,1.008519,1.006937
10/14/2011,1.000000,1.012403,0.996258,1.012403,1.020567
10/17/2011,1.000000,1.011761,0.986247,0.995851,0.999384
10/18/2011,1.000000,1.007232,0.986319,1.001138,1.004214
10/19/2011,1.000000,1.017616,0.991155,0.993198,0.950526
10/20/2011,1.000000,1.000875,0.985525,0.988275,1.003462
10/21/2011,1.000000,1.002612,0.981537,0.986863,1.007058
10/24/2011,1.000000,1.026049,0.998031,1.024206,1.008425
10/25/2011,1.000000,1.003753,0.981113,0.982075,0.998176
10/26/2011,1.000000,1.001966,0.978569,0.997113,1.010031
10/27/2011,1.000000,1.003533,0.986088,0.992958,1.017374
10/28/2011,1.000000,1.008313,0.998784,1.004839,0.995824
10/31/2011,1.000000,1.017171,0.996596,1.005865,0.993752
11/1/2011,1.000000,1.005259,0.989457,0.997735,0.981793
11/2/2011,1.000000,1.000875,0.987553,0.993301,1.009029
11/3/2011,1.000000,1.010850,0.990703,1.010023,1.004177
11/4/2011,1.000000,1.003507,0.992861,0.995548,0.997420
11/7/2011,1.000000,1.000225,0.990548,0.999550,0.999176
11/8/2011,1.000000,1.014395,0.998384,1.009995,1.006204
11/9/2011,1.000000,1.009875,0.993098,0.995743,0.977205
11/10/2011,1.000000,1.000453,0.962522,0.970254,1.004427
11/11/2011,1.000000,1.005406,0.983575,0.994853,1.003608
11/14/2011,1.000000,1.004511,0.986129,0.988892,0.997140
11/15/2011,1.000000,1.022847,0.996455,1.021087,1.004061
11/16/2011,1.000000,1.004856,0.987335,0.988491,1.001080
11/17/2011,1.000000,1.001563,0.977916,0.982890,0.997947
11/18/2011,1.000000,1.002824,0.989338,0.989497,1.004001
11/21/2011,1.000000,1.003456,0.987878,0.996247,0.987891
11/22/2011,1.000000,1.018624,0.999784,1.014797,1.005447
11/23/2011,1.000000,1.003551,0.979627,0.979920,0.994688
11/25/2011,1.000000,1.007410,0.986157,0.986836,1.003897
11/28/2011,1.000000,1.011736,0.994575,1.010125,1.024149
11/29/2011,1.000000,1.007956,0.984994,0.992976,0.999256
11/30/2011,1.000000,1.002596,0.992158,1.002387,1.021677
12/1/2011,1.000000,1.016887,0.995321,1.014090,1.000890
12/2/2011,1.000000,1.009748,0.996793,0.999667,1.004898
12/5/2011,1.000000,1.007421,0.992122,0.998780,1.009725
12/6/2011,1.000000,1.005401,0.992026,0.996026,0.998728
12/7/2011,1.000000,1.002590,0.991870,0.997846,0.997391
12/8/2011,1.000000,1.010346,0.996883,0.997982,1.006065
12/9/2011,1.000000,1.003029,0.995367,1.001960,1.005606
12/12/2011,1.000000,1.005668,0.994307,1.000408,0.995071
12/13/2011,1.000000,1.006107,0.984987,0.989338,1.002960
12/14/2011,1.000000,1.001758,0.976674,0.983165,0.994573
12/15/2011,1.000000,1.001070,0.986904,0.988548,1.008259
12/16/2011,1.000000,1.009964,0.997923,1.001735,1.003747
12/19/2011,1.000000,1.006223,0.994797,0.999320,1.003806
12/20/2011,1.000000,1.021508,0.998711,1.021121,1.014521
12/21/2011,1.000000,1.001538,0.988202,0.999395,1.001869
12/22/2011,1.000000,1.005365,0.997733,1.003904,1.001387
12/23/2011,1.000000,1.009758,0.999500,1.009107,1.002860
12/27/2011,1.000000,1.014860,0.999802,1.008509,0.999430
12/28/2011,1.000000,1.003342,0.986360,0.989555,1.000886
12/29/2011,1.000000,1.005578,0.992836,1.004264,1.001888
12/30/2011,1.000000,1.006865,0.999950,1.003693,0.996026
1/3/2012,1.000000,1.007572,0.999023,1.004470,1.010864
1/4/2012,1.000000,1.011415,0.998244,1.008390,0.997009
1/5/2012,1.000000,1.008676,0.994505,1.007423,1.003652
1/6/2012,1.000000,1.007099,0.998690,1.006265,1.004162
1/9/2012,1.000000,1.005288,0.990247,0.991140,1.007339
1/10/2012,1.000000,1.000211,0.989646,0.993731,1.009912
1/11/2012,1.000000,1.000402,0.992027,0.999692,0.998677
1/12/2012,1.000000,1.001468,0.991641,0.997892,0.999361
1/13/2012,1.000000,1.001787,0.997522,1.000262,0.995989
1/17/2012,1.000000,1.004220,0.997077,1.001179,1.010457
1/18/2012,1.000000,1.005879,0.998454,1.005036,1.005321
1/19/2012,1.000000,1.002836,0.991538,0.994421,1.002424
1/20/2012,1.000000,1.000023,0.981894,0.983181,0.999392
1/23/2012,1.000000,1.013675,0.999125,1.011214,1.005639
1/24/2012,1.000000,1.000000,0.986944,0.988967,0.994595
1/25/2012,1.000000,1.000022,0.976433,0.982880,1.080945
1/26/2012,1.000000,1.000959,0.988358,0.991681,1.003806
1/27/2012,1.000000,1.009317,0.998717,1.006617,0.999348
1/30/2012,1.000000,1.018375,0.999282,1.016378,0.996490
1/31/2012,1.000000,1.005817,0.994469,1.001954,1.005695
2/1/2012,1.000000,1.001265,0.993761,0.995157,1.004228
2/2/2012,1.000000,1.002786,0.995789,0.998289,0.999364
2/3/2012,1.000000,1.005904,0.996195,1.005204,1.004790
2/6/2012,1.000000,1.014399,0.999607,1.012195,0.997172
2/7/2012,1.000000,1.009672,0.998560,1.007695,1.002759
2/8/2012,1.000000,1.013369,0.998300,1.013135,1.003562
2/9/2012,1.000000,1.033260,0.999584,1.025813,1.008559
2/10/2012,1.000000,1.013565,0.995091,1.005011,0.995519
2/13/2012,1.000000,1.008608,0.995115,1.006146,1.012383
2/14/2012,1.000000,1.009710,0.994729,1.009511,1.004099
2/15/2012,1.000000,1.023393,0.966223,0.967740,1.009422
2/16/2012,1.000000,1.027243,0.990092,1.021790,0.987602
2/17/2012,1.000000,1.009262,0.994415,0.998032,1.001792
2/21/2012,1.000000,1.015724,0.994555,1.015724,1.009480
2/22/2012,1.000000,1.004697,0.992185,0.999922,0.996562
2/23/2012,1.000000,1.005339,0.989167,1.002543,1.003976
2/24/2012,1.000000,1.006215,0.998018,1.005273,1.006352
2/27/2012,1.000000,1.013792,0.990351,1.008536,0.997894
2/28/2012,1.000000,1.014111,0.996003,1.014111,1.004184
2/29/2012,1.000000,1.011171,0.989179,1.001625,1.011487
3/1/2012,1.000000,1.000073,0.982852,0.993250,1.010563
3/2/2012,1.000000,1.004704,0.996840,1.001727,0.999578
3/5/2012,1.000000,1.003777,0.964394,0.977522,1.000440
3/6/2012,1.000000,1.019154,0.985792,1.012604,0.982182
3/7/2012,1.000000,1.001826,0.974851,0.988618,1.012334
3/8/2012,1.000000,1.015523,0.995193,1.013653,1.007537
3/9/2012,1.000000,1.006486,0.997979,1.001764,1.004096
3/12/2012,1.000000,1.005501,0.996393,1.005501,1.006989
3/13/2012,1.000000,1.019084,0.996789,1.018940,1.010036
3/14/2012,1.000000,1.028838,0.995416,1.019946,1.017515
3/15/2012,1.000000,1.000667,0.964877,0.976568,1.017012
3/16/2012,1.000000,1.007662,0.988507,1.001454,0.998565
3/19/2012,1.000000,1.005682,0.984424,1.004562,1.021859
3/20/2012,1.000000,1.012327,0.986606,1.010759,0.997355
3/21/2012,1.000000,1.011464,0.997793,0.999602,0.994686
3/22/2012,1.000000,1.011242,0.996236,1.002610,0.992166
3/23/2012,1.000000,1.002182,0.989858,0.992606,1.001919
3/26/2012,1.000000,1.012271,0.992447,1.011987,1.006275
3/27/2012,1.000000,1.016662,0.999802,1.013692,0.998682
3/28/2012,1.000000,1.004965,0.986950,0.998771,1.006347
3/29/2012,1.000000,1.006169,0.990943,0.995235,0.992163
3/30/2012,1.000000,1.002940,0.982210,0.984855,0.998213
4/2/2012,1.000000,1.028147,0.997591,1.027915,1.003803
4/3/2012,1.000000,1.007827,0.992364,1.003220,1.014015
4/4/2012,1.000000,1.002419,0.988228,0.999936,0.992103
4/5/2012,1.000000,1.012249,0.994290,1.010686,1.004277
4/9/2012,1.000000,1.021896,0.998674,1.016131,0.988086
4/10/2012,1.000000,1.006360,0.978232,0.982045,1.005816
4/11/2012,1.000000,1.001053,0.979786,0.984282,1.012348
4/12/2012,1.000000,1.010128,0.992800,0.996432,0.998084
4/13/2012,1.000000,1.000945,0.966993,0.969749,1.002152
4/16/2012,1.000000,1.000361,0.947858,0.950939,1.007980
4/17/2012,1.000000,1.053650,0.987857,1.053132,0.997949
4/18/2012,1.000000,1.010640,0.982060,0.991234,1.006593
4/19/2012,1.000000,1.007514,0.973843,0.978708,0.986652
4/20/2012,1.000000,1.005479,0.964557,0.968886,1.006707
4/23/2012,1.000000,1.010620,0.975482,1.001910,0.995864
4/24/2012,1.000000,1.009029,0.986474,0.995859,0.984100
4/25/2012,1.000000,1.003833,0.984341,0.990839,1.098808
4/26/2012,1.000000,1.000684,0.980237,0.989304,1.007000
4/27/2012,1.000000,1.001835,0.992447,0.996579,0.995672
4/30/2012,1.000000,1.001004,0.975243,0.976882,0.991376
5/1/2012,1.000000,1.020277,0.993725,0.995264,1.001575
5/2/2012,1.000000,1.012340,0.997622,1.009892,0.996753
5/3/2012,1.000000,1.001524,0.982727,0.985301,1.007714
5/4/2012,1.000000,1.002218,0.979362,0.979500,0.991853
5/7/2012,1.000000,1.020071,0.999519,1.014212,0.993366
5/8/2012,1.000000,1.003371,0.980951,0.997542,1.000176
5/9/2012,1.000000,1.018237,0.994944,1.009722,0.992115
5/10/2012,1.000000,1.002263,0.989314,0.992934,1.009487
5/11/2012,1.000000,1.016761,0.998850,1.003027,0.990325
5/14/2012,1.000000,1.008781,0.991166,0.992268,0.992695
5/15/2012,1.000000,1.003152,0.982723,0.985252,1.005786
5/16/2012,1.000000,1.005126,0.976518,0.985615,1.001591
5/17/2012,1.000000,1.004016,0.972144,0.972144,0.998590
5/18/2012,1.000000,1.017698,0.977938,0.993295,1.007244
5/21/2012,1.000000,1.050589,0.999158,1.050103,1.007768
5/22/2012,1.000000,1.007602,0.970205,0.977912,1.014734
5/23/2012,1.000000,1.027444,0.992341,1.023426,1.000952
5/24/2012,1.000000,1.001094,0.974578,0.981680,1.009307
5/25/2012,1.000000,1.002232,0.989160,0.995926,0.998709
5/29/2012,1.000000,1.005430,0.990208,1.002400,1.015312
5/30/2012,1.000000,1.018956,0.995362,1.017516,0.994635
5/31/2012,1.000000,1.001309,0.984020,0.994817,1.002711
6/1/2012,1.000000,1.006132,0.984820,0.985645,0.985166
6/4/2012,1.000000,1.010686,0.976848,1.004969,1.000909
6/5/2012,1.000000,1.009265,0.994762,1.002779,0.994648
6/6/2012,1.000000,1.010709,0.996002,1.006499,1.008777
6/7/2012,1.000000,1.000052,0.988238,0.990351,1.010202
6/8/2012,1.000000,1.015710,0.995451,1.015255,0.999790
6/11/2012,1.000000,1.001327,0.970922,0.971840,1.012752
6/12/2012,1.000000,1.003760,0.986492,1.002959,1.005760
6/13/2012,1.000000,1.006893,0.992794,0.995892,0.997154
6/14/2012,1.000000,1.003956,0.993033,1.000508,0.998392
6/15/2012,1.000000,1.006340,0.997461,1.005482,0.999073
6/18/2012,1.000000,1.029652,0.998967,1.025956,0.994479
6/19/2012,1.000000,1.011313,0.999486,1.006874,0.995937
6/20/2012,1.000000,1.001768,0.987402,0.995801,1.001362
6/21/2012,1.000000,1.004749,0.986335,0.986728,0.999488
6/22/2012,1.000000,1.005440,0.993748,1.005285,1.002372
6/25/2012,1.000000,1.004331,0.987996,0.988689,0.991754
6/26/2012,1.000000,1.005531,0.992999,1.001225,1.000981
6/27/2012,1.000000,1.003026,0.994643,0.999130,1.005192
6/28/2012,1.000000,1.004076,0.989399,0.995417,0.995074
6/29/2012,1.000000,1.010381,0.993512,1.010381,1.015728
7/2/2012,1.000000,1.014947,0.998067,1.013322,1.001250
7/3/2012,1.000000,1.008607,0.998521,1.007615,1.003983
7/5/2012,1.000000,1.022945,0.998485,1.015619,1.001919
7/6/2012,1.000000,1.002224,0.990924,0.998007,0.995327
7/9/2012,1.000000,1.014208,0.998034,1.014191,0.999043
7/10/2012,1.000000,1.003075,0.979514,0.984206,1.006646
7/11/2012,1.000000,1.002541,0.985316,0.997212,0.996564
7/12/2012,1.000000,1.005381,0.987405,0.997768,0.993068
7/13/2012,1.000000,1.007032,0.995107,1.003350,1.006762
7/16/2012,1.000000,1.010742,0.999835,1.002958,1.000248
7/17/2012,1.000000,1.001162,0.987492,0.993697,1.006393
7/18/2012,1.000000,1.002885,0.995005,0.999456,0.999423
7/19/2012,1.000000,1.006658,0.991362,1.004973,1.008280
7/20/2012,1.000000,1.002300,0.984781,0.985759,0.997900
7/23/2012,1.000000,1.019347,0.988745,1.015865,0.983617
7/24/2012,1.000000,1.003787,0.985396,0.989364,1.005879
7/25/2012,1.000000,1.011036,0.992236,1.000888,0.955968
7/26/2012,1.000000,1.001104,0.983786,0.991583,1.008331
7/27/2012,1.000000,1.018817,0.994052,1.017652,1.000226
7/30/2012,1.000000,1.014418,0.994754,1.006955,1.009844
7/31/2012,1.000000,1.014041,0.999155,1.012483,1.013781
8/1/2012,1.000000,1.000796,0.979039,0.985225,1.008432
8/2/2012,1.000000,1.013022,0.995704,1.008211,0.993458
8/3/2012,1.000000,1.007089,0.996627,1.003373,1.009609
8/6/2012,1.000000,1.012279,0.996711,1.008521,1.002582
8/7/2012,1.000000,1.003581,0.992405,0.997013,1.000353
8/8/2012,1.000000,1.007249,0.996303,1.000759,0.997552
8/9/2012,1.000000,1.006280,0.999919,1.004661,0.996757
8/10/2012,1.000000,1.004930,0.999984,1.004833,0.996746
8/13/2012,1.000000,1.010603,0.999775,1.010603,1.002718
8/14/2012,1.000000,1.010667,0.997373,0.999715,1.002968
8/15/2012,1.000000,1.004277,0.994377,0.999255,0.999383
8/16/2012,1.000000,1.008793,0.998875,1.008127,1.000602
8/17/2012,1.000000,1.012797,0.998141,1.012672,1.005752
8/20/2012,1.000000,1.023292,0.999831,1.023292,1.002932
8/21/2012,1.000000,1.006052,0.969455,0.977997,1.008524
8/22/2012,1.000000,1.022279,0.990358,1.022081,0.997500
8/23/2012,1.000000,1.005690,0.992554,0.994776,0.995874
8/24/2012,1.000000,1.015117,0.993996,1.005625,0.995291
8/27/2012,1.000000,1.001294,0.990515,0.993662,1.025286
8/28/2012,1.000000,1.001659,0.993615,0.999733,0.998964
8/29/2012,1.000000,1.003584,0.996076,0.997364,1.000667
8/30/2012,1.000000,1.001357,0.988384,0.989905,0.995798
8/31/2012,1.000000,1.002023,0.985013,0.996988,1.005091
9/4/2012,1.000000,1.014089,0.998107,1.013834,1.000782
9/5/2012,1.000000,1.001155,0.991163,0.992096,1.000889
9/6/2012,1.000000,1.007606,0.996479,1.004605,1.004387
9/7/2012,1.000000,1.006533,0.996637,1.003525,1.002632
9/10/2012,1.000000,1.004174,0.973033,0.973973,1.000015
9/11/2012,1.000000,1.007502,0.987055,0.993204,1.003576
9/12/2012,1.000000,1.004574,0.983730,1.004409,1.009476
9/13/2012,1.000000,1.012002,0.996162,1.008282,1.011317
9/14/2012,1.000000,1.010175,0.997000,1.001913,1.010220
9/17/2012,1.000000,1.000643,0.993222,1.000615,1.011674
9/18/2012,1.000000,1.003501,0.995056,1.002901,1.000143
9/19/2012,1.000000,1.005327,0.999015,1.002628,0.997649
9/20/2012,1.000000,1.001287,0.992076,0.999342,0.995813
9/21/2012,1.000000,1.003787,0.995658,0.996697,1.005310
9/24/2012,1.000000,1.012026,0.994380,1.005722,0.981102
9/25/2012,1.000000,1.006567,0.977828,0.978613,0.996338
9/26/2012,1.000000,1.005907,0.988725,0.994677,0.992873
9/27/2012,1.000000,1.026916,0.994069,1.025636,0.998662
9/28/2012,1.000000,1.003477,0.982320,0.982836,0.996228
10/1/2012,1.000000,1.008329,0.978157,0.982463,1.006086
10/2/2012,1.000000,1.006860,0.983137,0.999244,1.003670
10/3/2012,1.000000,1.010529,0.996646,1.009912,1.005368
10/4/2012,1.000000,1.004469,0.991508,0.993371,0.999702
10/5/2012,1.000000,1.001203,0.979074,0.981043,0.997601
10/8/2012,1.000000,1.001051,0.983351,0.986535,0.991250
10/9/2012,1.000000,1.002881,0.976356,0.995616,1.000752
10/10/2012,1.000000,1.008191,0.995717,1.001829,1.006118
10/11/2012,1.000000,1.001083,0.971539,0.971539,1.008722
10/12/2012,1.000000,1.009245,0.993233,1.000238,1.002324
10/15/2012,1.000000,1.004396,0.986558,1.003811,1.004192
10/16/2012,1.000000,1.023498,0.993122,1.022695,1.000961
10/17/2012,1.000000,1.006041,0.992495,0.993435,0.998584
10/18/2012,1.000000,1.003862,0.985006,0.989134,0.992212
10/19/2012,1.000000,1.001141,0.966041,0.966389,0.997487
10/22/2012,1.000000,1.037491,0.997289,1.035286,1.004231
10/23/2012,1.000000,1.004596,0.969414,0.972044,0.995221
10/24/2012,1.000000,1.008223,0.982621,0.992582,1.013173
10/25/2012,1.000000,1.003226,0.976694,0.983129,1.005139
10/26/2012,1.000000,1.007499,0.969759,0.991090,0.999820
10/31/2012,1.000000,1.011902,0.987930,1.000740,0.984901
11/1/2012,1.000000,1.007990,0.993230,0.997192,1.004871
11/2/2012,1.000000,1.001779,0.964524,0.967964,0.998910
11/5/2012,1.000000,1.007283,0.989855,1.001885,1.011650
11/6/2012,1.000000,1.000864,0.982820,0.987496,1.009596
11/7/2012,1.000000,1.001220,0.968476,0.972397,0.984542
11/8/2012,1.000000,1.002854,0.954801,0.959189,1.004713
11/9/2012,1.000000,1.026757,0.987602,1.012287,1.004965
11/12/2012,1.000000,1.000632,0.972029,0.979572,1.012960
11/13/2012,1.000000,1.021469,0.995268,1.007404,0.992779
11/14/2012,1.000000,1.003575,0.982915,0.984198,1.004789
11/15/2012,1.000000,1.003665,0.972262,0.977843,1.001211
11/16/2012,1.000000,1.009139,0.962966,1.004722,0.999201
11/19/2012,1.000000,1.049546,0.998465,1.046273,1.024693
11/20/2012,1.000000,1.000070,0.969698,0.980766,1.010924
11/21/2012,1.000000,1.005529,0.986442,0.995481,1.005955
11/23/2012,1.000000,1.008516,0.991942,1.007634,1.009738
11/26/2012,1.000000,1.024483,0.996197,1.023667,1.007699
11/27/2012,1.000000,1.001476,0.983971,0.991909,1.000034
11/28/2012,1.000000,1.014776,0.991321,1.009822,0.987158
11/29/2012,1.000000,1.006828,0.991579,0.998543,1.012488
11/30/2012,1.000000,1.002744,0.992996,0.997427,0.995639
12/3/2012,1.000000,1.001583,0.986271,0.987434,1.014301
12/4/2012,1.000000,1.000000,0.983379,0.989773,0.992511
12/5/2012,1.000000,1.000598,0.947021,0.947057,0.987948
12/6/2012,1.000000,1.046073,0.980508,1.034597,0.981718
12/7/2012,1.000000,1.003253,0.957716,0.963589,1.011257
12/10/2012,1.000000,1.025733,0.993486,1.009181,0.984529
12/11/2012,1.000000,1.018137,0.995554,1.003001,1.018780
12/12/2012,1.000000,1.000420,0.979006,0.983990,1.011784
12/13/2012,1.000000,1.012219,0.989928,0.997251,0.985436
12/14/2012,1.000000,1.006566,0.982186,0.990364,0.971795
12/17/2012,1.000000,1.021752,0.984870,1.019453,0.998313
12/18/2012,1.000000,1.018857,0.990952,1.016952,1.011892
12/19/2012,1.000000,1.004196,0.988767,0.990291,0.995449
12/20/2012,1.000000,1.000377,0.979019,0.984396,1.007011
12/21/2012,1.000000,1.014050,0.995649,1.013386,0.982251
12/24/2012,1.000000,1.007495,0.996848,0.999654,1.001964
12/26/2012,1.000000,1.000886,0.984817,0.988439,0.997751
12/27/2012,1.000000,1.005277,0.982708,1.002960,1.001053
12/28/2012,1.000000,1.008211,0.995747,0.998628,0.990739
12/31/2012,1.000000,1.048714,0.997003,1.042387,1.001845
1/2/2013,1.000000,1.002131,0.977989,0.991351,1.040683
1/3/2013,1.000000,1.003267,0.987443,0.989450,0.997905
1/4/2013,1.000000,1.003091,0.979254,0.981433,0.990537
1/7/2013,1.000000,1.013985,0.986973,1.003640,0.990512
1/8/2013,1.000000,1.005064,0.984959,0.992631,1.010135
1/9/2013,1.000000,1.004804,0.987541,0.989665,0.994651
1/10/2013,1.000000,1.000322,0.975348,0.990464,1.022143
1/11/2013,1.000000,1.008292,0.996200,0.998656,0.995206
1/14/2013,1.000000,1.009589,0.991704,0.998150,0.966135
1/15/2013,1.000000,1.001385,0.970058,0.975156,0.993124
1/16/2013,1.000000,1.029921,0.995674,1.023148,1.017945
1/17/2013,1.000000,1.000862,0.983775,0.985048,1.008338
1/18/2013,1.000000,1.007422,0.995747,1.002969,0.991724
1/22/2013,1.000000,1.006580,0.984283,1.000416,1.009120
1/23/2013,1.000000,1.012146,0.992060,1.010220,1.008004
1/24/2013,1.000000,1.012457,0.978804,0.979348,0.894924
1/25/2013,1.000000,1.010051,0.963050,0.973854,1.002642
1/28/2013,1.000000,1.035128,0.995501,1.027408,0.995340
1/29/2013,1.000000,1.003708,0.986085,0.999498,1.019274
1/30/2013,1.000000,1.012254,0.994530,0.999628,0.997229
1/31/2013,1.000000,1.005033,0.995623,0.996739,1.000328
2/1/2013,1.000000,1.000806,0.976563,0.988042,1.007947
2/4/2013,1.000000,1.004472,0.973761,0.974466,1.000639
